1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,1
45,2
46,3
47,3
48,2
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,1
86,1
87,1
88,1
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,2
109,2
110,2
111,2
112,1
113,1
114,1
115,1
116,1
117,1
118,1
119,2
120,2
121,2
122,2
123,2
124,2
125,2
126,2
127,2
128,1
129,1
130,1
131,1
132,1
133,1
134,1
135,1
136,0
137,0
138,1
139,1
140,1
141,1
142,0
143,0
144,0
