1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,1
42,1
43,0
44,1
45,2
46,2
47,2
48,2
49,2
50,2
51,2
52,2
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,1
77,1
78,1
79,1
80,1
81,1
82,1
83,1
84,0
85,0
86,0
87,0
88,0
89,1
90,1
91,1
92,1
93,1
94,3
95,3
96,3
97,3
98,3
99,3
100,3
101,3
102,3
103,3
104,3
105,3
106,3
107,3
108,3
109,2
110,2
111,2
112,2
113,2
114,3
115,3
116,3
117,3
118,3
119,3
120,3
121,2
122,2
123,2
124,2
125,2
126,3
127,2
128,2
129,2
130,2
131,2
132,2
133,2
134,2
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,1
